,year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct,countT,per
6,1997,ARM,USA,ALL,8361395.04,0.04%,194277964.1,4.30%
9,1998,ARM,USA,ALL,11194161.25,0.05%,125876507.6,8.89%
12,1999,ARM,USA,ALL,21121457.58,0.10%,137199907.5,15.39%
15,2000,ARM,USA,ALL,39504729.44,0.18%,296537905.4,13.32%
18,2001,ARM,USA,ALL,58507906.31,0.26%,350304137.9,16.70%
21,2002,ARM,USA,ALL,50423258.93,0.23%,502977122.9,10.02%
24,2003,ARM,USA,ALL,57009003.77,0.26%,737145719,7.73%
27,2004,ARM,USA,ALL,76291431.94,0.34%,746903696.9,10.21%
30,2005,ARM,USA,ALL,64191415.35,0.29%,989117073.1,6.49%
33,2006,ARM,USA,ALL,67827061.6,0.31%,1172588212,5.78%
36,2007,ARM,USA,ALL,51553976.08,0.23%,1364164272,3.78%
39,2008,ARM,USA,ALL,60572361.47,0.27%,1189875935,5.09%
42,2009,ARM,USA,ALL,65976944.15,0.30%,695036850.5,9.49%
45,2010,ARM,USA,ALL,84744559.15,0.38%,1032230168,8.21%
48,2011,ARM,USA,ALL,103129028,0.47%,1343543557,7.68%
51,2012,ARM,USA,ALL,90090678.14,0.41%,1624666792,5.55%
54,2013,ARM,USA,ALL,92850230,0.42%,1629173651,5.70%
57,2014,ARM,USA,ALL,92533571.23,0.42%,1623901975,5.70%
60,2015,ARM,USA,ALL,58219940.76,0.26%,1656467325,3.51%
63,2016,ARM,USA,ALL,44876033.66,0.20%,2164780673,2.07%
66,2017,ARM,USA,ALL,64481206.93,0.29%,2440052480,2.64%
68,1995,AZE,USA,ALL,685011.44,0.00%,100177229.5,0.68%
71,1996,AZE,USA,ALL,4472231.93,0.00%,640083154,0.70%
74,1997,AZE,USA,ALL,5200552.74,0.00%,589544449,0.88%
77,1998,AZE,USA,ALL,15627936.74,0.01%,522939794.8,2.99%
80,1999,AZE,USA,ALL,30109149.58,0.01%,800099496.4,3.76%
83,2000,AZE,USA,ALL,16815187.13,0.01%,1625973593,1.03%
86,2001,AZE,USA,ALL,25221546.74,0.01%,1855505154,1.36%
89,2002,AZE,USA,ALL,50401086.81,0.02%,1918261290,2.63%
92,2003,AZE,USA,ALL,75126190.32,0.03%,2323712102,3.23%
95,2004,AZE,USA,ALL,47647227.28,0.02%,3208151028,1.49%
98,2005,AZE,USA,ALL,56569405.44,0.02%,5251308953,1.08%
101,2006,AZE,USA,ALL,393940249.9,0.14%,8543260449,4.61%
104,2007,AZE,USA,ALL,1052400905,0.38%,13826283973,7.61%
107,2008,AZE,USA,ALL,5191276948,1.90%,35539456823,14.61%
110,2009,AZE,USA,ALL,1751738809,0.64%,17404218101,10.07%
113,2010,AZE,USA,ALL,1747430557,0.63%,25315533298,6.90%
116,2011,AZE,USA,ALL,2208607262,0.80%,30094723140,7.34%
119,2012,AZE,USA,ALL,1351511583,0.49%,27855359403,4.85%
122,2013,AZE,USA,ALL,1015592610,0.37%,28621540997,3.55%
125,2014,AZE,USA,ALL,828526188.9,0.30%,25746669524,3.22%
128,2015,AZE,USA,ALL,209334428.4,0.08%,16879075844,1.24%
131,2016,AZE,USA,ALL,108737466.3,0.04%,12263975886,0.89%
134,2017,AZE,USA,ALL,107236963.9,0.04%,14266343337,0.75%
136,1995,BLR,USA,ALL,44196909.92,0.01%,1419990207,3.11%
138,1996,BLR,USA,ALL,53821608.65,0.01%,1625621736,3.31%
141,1997,BLR,USA,ALL,68045016.66,0.02%,1827753596,3.72%
144,1998,BLR,USA,ALL,129412492.9,0.03%,6913694776,1.87%
147,1999,BLR,USA,ALL,97589496.71,0.02%,5499603114,1.77%
150,2000,BLR,USA,ALL,123017908.7,0.03%,7352758151,1.67%
153,2001,BLR,USA,ALL,105171073.2,0.02%,7443967692,1.41%
156,2002,BLR,USA,ALL,108307629.3,0.03%,7951031294,1.36%
159,2003,BLR,USA,ALL,226111360.1,0.05%,9956018450,2.27%
162,2004,BLR,USA,ALL,219696726,0.05%,13684338814,1.61%
165,2005,BLR,USA,ALL,264915752.3,0.06%,15948822723,1.66%
168,2006,BLR,USA,ALL,527108927.1,0.12%,19812658766,2.66%
171,2007,BLR,USA,ALL,358214279.4,0.08%,24298885986,1.47%
174,2008,BLR,USA,ALL,164936771.1,0.04%,32747534207,0.50%
177,2009,BLR,USA,ALL,52925784.63,0.01%,22360062557,0.24%
180,2010,BLR,USA,ALL,99447755.96,0.02%,24928089415,0.40%
183,2011,BLR,USA,ALL,114539207.2,0.03%,40220368844,0.28%
186,2012,BLR,USA,ALL,111440602.1,0.03%,44885816091,0.25%
189,2013,BLR,USA,ALL,125144788.1,0.03%,36430023449,0.34%
192,2014,BLR,USA,ALL,159466299.2,0.04%,36051028234,0.44%
195,2015,BLR,USA,ALL,146476152.3,0.03%,26079463311,0.56%
198,2016,BLR,USA,ALL,147920381.1,0.03%,22936622057,0.64%
201,2017,BLR,USA,ALL,246095334.8,0.06%,28538956345,0.86%
203,1995,GEO,USA,ALL,9868976.96,0.03%,95956930.14,10.28%
206,1996,GEO,USA,ALL,7827042.92,0.02%,268695688.6,2.91%
209,1997,GEO,USA,ALL,6551123.72,0.02%,394378231.7,1.66%
212,1998,GEO,USA,ALL,13545396.81,0.03%,314207454.8,4.31%
215,1999,GEO,USA,ALL,13290094.23,0.03%,337496727.4,3.94%
218,2000,GEO,USA,ALL,28928238.74,0.07%,628133832.2,4.61%
221,2001,GEO,USA,ALL,34560230.66,0.09%,619272767.8,5.58%
224,2002,GEO,USA,ALL,20062017.58,0.05%,631470764.6,3.18%
227,2003,GEO,USA,ALL,40009113.6,0.10%,914192851.7,4.38%
230,2004,GEO,USA,ALL,67199691.41,0.17%,1232682795,5.45%
233,2005,GEO,USA,ALL,187415621.6,0.47%,1514889255,12.37%
236,2006,GEO,USA,ALL,100002235.7,0.25%,1835082385,5.45%
239,2007,GEO,USA,ALL,197300567.8,0.49%,1951932959,10.11%
242,2008,GEO,USA,ALL,197500590.3,0.49%,2484388569,7.95%
245,2009,GEO,USA,ALL,58795719.51,0.15%,1862851874,3.16%
248,2010,GEO,USA,ALL,213037721.3,0.53%,2662787122,8%
251,2011,GEO,USA,ALL,171002451.4,0.43%,3402269078,5.03%
254,2012,GEO,USA,ALL,236859184.6,0.59%,3309085315,7.16%
257,2013,GEO,USA,ALL,159388811.1,0.40%,3450696307,4.62%
260,2014,GEO,USA,ALL,323048603.7,0.81%,3583682829,9.01%
263,2015,GEO,USA,ALL,168576267.4,0.42%,2769371978,6.09%
266,2016,GEO,USA,ALL,96196101.78,0.24%,2537551178,3.79%
269,2017,GEO,USA,ALL,144180971.5,0.36%,3214227747,4.49%
271,1995,KAZ,USA,ALL,99640902.42,0.01%,1198858435,8.31%
274,1996,KAZ,USA,ALL,94983979.12,0.01%,4284550746,2.22%
277,1997,KAZ,USA,ALL,66455695.52,0.01%,4866372883,1.37%
280,1998,KAZ,USA,ALL,137273024.9,0.02%,4185994730,3.28%
283,1999,KAZ,USA,ALL,218819706.2,0.03%,4617534868,4.74%
286,2000,KAZ,USA,ALL,429819429.5,0.06%,10731766811,4.01%
289,2001,KAZ,USA,ALL,361351160.2,0.05%,9743932639,3.71%
292,2002,KAZ,USA,ALL,285601690.1,0.04%,11012876180,2.59%
295,2003,KAZ,USA,ALL,336808719.8,0.04%,10663910668,3.16%
298,2004,KAZ,USA,ALL,467629974.4,0.06%,18555416349,2.52%
301,2005,KAZ,USA,ALL,914421657.3,0.12%,24573567134,3.72%
304,2006,KAZ,USA,ALL,935157843.6,0.12%,32966065988,2.84%
307,2007,KAZ,USA,ALL,975850515.4,0.13%,41890381204,2.33%
310,2008,KAZ,USA,ALL,1319453190,0.17%,61551030404,2.14%
313,2009,KAZ,USA,ALL,1124672543,0.15%,40282600053,2.79%
316,2010,KAZ,USA,ALL,1405160680,0.19%,54988020702,2.56%
319,2011,KAZ,USA,ALL,1435956850,0.19%,79481114256,1.81%
322,2012,KAZ,USA,ALL,922666620.3,0.12%,83752245164,1.10%
325,2013,KAZ,USA,ALL,825012785.9,0.11%,73979768973,1.12%
328,2014,KAZ,USA,ALL,1002363641,0.13%,68320160899,1.47%
331,2015,KAZ,USA,ALL,782215988.9,0.10%,40879555285,1.91%
334,2016,KAZ,USA,ALL,971372677,0.13%,32775349302,2.96%
337,2017,KAZ,USA,ALL,602612108.4,0.08%,44113785785,1.37%
340,1995,KGZ,USA,ALL,4634311.27,0.02%,371661575.6,1.25%
343,1996,KGZ,USA,ALL,9685486.64,0.04%,459806619,2.11%
346,1997,KGZ,USA,ALL,2370306.57,0.01%,290501340.8,0.82%
349,1998,KGZ,USA,ALL,165045.22,0.00%,429985754.9,0.04%
352,1999,KGZ,USA,ALL,484312.29,0.00%,316034576.1,0.15%
355,2000,KGZ,USA,ALL,2869566.11,0.01%,416970890.6,0.69%
358,2001,KGZ,USA,ALL,3783658.18,0.02%,427818342.7,0.88%
361,2002,KGZ,USA,ALL,32668239.09,0.15%,465368816,7.02%
364,2003,KGZ,USA,ALL,13739192.51,0.06%,337185729.5,4.07%
367,2004,KGZ,USA,ALL,12314187.49,0.06%,752165005.8,1.64%
370,2005,KGZ,USA,ALL,7789489.98,0.04%,691587208.6,1.13%
373,2006,KGZ,USA,ALL,10061127.34,0.05%,812946001.6,1.24%
376,2007,KGZ,USA,ALL,4627047.71,0.02%,1181147462,0.39%
379,2008,KGZ,USA,ALL,2421792.89,0.01%,1333256518,0.18%
382,2009,KGZ,USA,ALL,4265949.54,0.02%,1128481758,0.38%
385,2010,KGZ,USA,ALL,2106132.75,0.01%,1718549464,0.12%
388,2011,KGZ,USA,ALL,2852542.98,0.01%,2071827707,0.14%
391,2012,KGZ,USA,ALL,5292025.06,0.02%,1675326572,0.32%
394,2013,KGZ,USA,ALL,5323840.46,0.02%,1845216884,0.29%
397,2014,KGZ,USA,ALL,1431658.69,0.01%,1091786529,0.13%
400,2015,KGZ,USA,ALL,15793604.01,0.07%,1290297194,1.22%
403,2016,KGZ,USA,ALL,3160696.7,0.01%,1006149891,0.31%
406,2017,KGZ,USA,ALL,6589122.26,0.03%,1923654240,0.34%
409,1995,MDA,USA,ALL,27078324.2,0.07%,828279040.9,3.27%
412,1996,MDA,USA,ALL,33164720.37,0.09%,1024052388,3.24%
415,1997,MDA,USA,ALL,50497749.76,0.13%,1207158631,4.18%
418,1998,MDA,USA,ALL,105674707.1,0.27%,874868372.7,12.08%
421,1999,MDA,USA,ALL,86080177.75,0.22%,649334788.4,13.26%
424,2000,MDA,USA,ALL,96660637.78,0.25%,733162453.2,13.18%
427,2001,MDA,USA,ALL,67913894.62,0.17%,806768100.3,8.42%
430,2002,MDA,USA,ALL,45676148.5,0.12%,851148433.1,5.37%
433,2003,MDA,USA,ALL,42392174.37,0.11%,1014423549,4.18%
436,2004,MDA,USA,ALL,51995614.39,0.13%,1370213868,3.79%
439,2005,MDA,USA,ALL,55745385.52,0.14%,1509303984,3.69%
442,2006,MDA,USA,ALL,43673557.79,0.11%,1478254073,2.95%
445,2007,MDA,USA,ALL,31935052.01,0.08%,1965548148,1.62%
448,2008,MDA,USA,ALL,23038288.67,0.06%,2205950473,1.04%
451,2009,MDA,USA,ALL,21756352.91,0.06%,1616305507,1.35%
454,2010,MDA,USA,ALL,29150838.07,0.07%,1933774927,1.51%
457,2011,MDA,USA,ALL,33274337.86,0.09%,2774234603,1.20%
460,2012,MDA,USA,ALL,41883885.63,0.11%,2735704862,1.53%
463,2013,MDA,USA,ALL,41592129.92,0.11%,2907270721,1.43%
466,2014,MDA,USA,ALL,46564983.11,0.12%,2969580740,1.57%
469,2015,MDA,USA,ALL,40508950.74,0.10%,2400460349,1.69%
472,2016,MDA,USA,ALL,34982288.6,0.09%,2433199458,1.44%
475,2017,MDA,USA,ALL,33380734.64,0.09%,2956770720,1.13%
477,1995,TJK,USA,ALL,36632562.09,0.24%,225129871.6,16.27%
480,1996,TJK,USA,ALL,30973454.32,0.20%,306838423.8,10.09%
483,1997,TJK,USA,ALL,8209490.53,0.05%,268439936.2,3.06%
486,1998,TJK,USA,ALL,30994860.33,0.21%,254836934.9,12.16%
489,1999,TJK,USA,ALL,21817621.9,0.14%,259185559.3,8.42%
492,2000,TJK,USA,ALL,9449419.06,0.06%,400719461.8,2.36%
495,2001,TJK,USA,ALL,5172091.15,0.03%,337947026.9,1.53%
498,2002,TJK,USA,ALL,1095235.96,0.01%,432062935.7,0.25%
501,2003,TJK,USA,ALL,7673993,0.05%,540160206.5,1.42%
504,2004,TJK,USA,ALL,7366752.62,0.05%,621920845.2,1.18%
507,2005,TJK,USA,ALL,237122624.2,1.60%,767473184.3,30.90%
510,2006,TJK,USA,ALL,59114695.04,0.39%,878122868.4,6.73%
513,2007,TJK,USA,ALL,181723.52,0.00%,1071737937,0.02%
516,2008,TJK,USA,ALL,7476981.6,0.05%,989270999.7,0.76%
519,2009,TJK,USA,ALL,8515926.43,0.06%,843634907.2,1.01%
522,2010,TJK,USA,ALL,203047.15,0.00%,1058587725,0.02%
525,2011,TJK,USA,ALL,11623627.95,0.08%,956493583,1.22%
528,2012,TJK,USA,ALL,25781522.94,0.17%,893394694.7,2.89%
531,2013,TJK,USA,ALL,154607.48,0.00%,741584578.5,0.02%
534,2014,TJK,USA,ALL,2142508.5,0.01%,697241149.8,0.31%
537,2015,TJK,USA,ALL,32141600.23,0.21%,846280342.2,3.80%
540,2016,TJK,USA,ALL,647255.15,0.00%,781251618.3,0.08%
543,2017,TJK,USA,ALL,355323.89,0.00%,939740015.5,0.04%
545,1995,TKM,USA,ALL,1079652.82,0.00%,419140488.5,0.26%
548,1996,TKM,USA,ALL,370517.47,0.00%,468591469.6,0.08%
551,1997,TKM,USA,ALL,2021493.66,0.00%,1224739297,0.17%
554,1998,TKM,USA,ALL,2201314.34,0.00%,287440575.3,0.77%
557,1999,TKM,USA,ALL,8449449.07,0.01%,797684766.2,1.06%
560,2000,TKM,USA,ALL,28862801.8,0.03%,1568384027,1.84%
563,2001,TKM,USA,ALL,47694657.49,0.05%,2074730188,2.30%
566,2002,TKM,USA,ALL,62060829.35,0.06%,2375001789,2.61%
569,2003,TKM,USA,ALL,79718889.64,0.08%,2374647836,3.36%
572,2004,TKM,USA,ALL,84552450.91,0.08%,3241851617,2.61%
575,2005,TKM,USA,ALL,135711473.9,0.13%,4381955675,3.10%
578,2006,TKM,USA,ALL,76681448.14,0.08%,4959441750,1.55%
581,2007,TKM,USA,ALL,216730944.8,0.21%,5911953150,3.67%
584,2008,TKM,USA,ALL,137963312.3,0.14%,7273658678,1.90%
587,2009,TKM,USA,ALL,88847899.37,0.09%,1869309912,4.75%
590,2010,TKM,USA,ALL,48277548.76,0.05%,2407964842,2%
593,2011,TKM,USA,ALL,41996091.26,0.04%,6665801269,0.63%
596,2012,TKM,USA,ALL,86091285.87,0.09%,9458926649,0.91%
599,2013,TKM,USA,ALL,30146763.11,0.03%,10347198233,0.29%
602,2014,TKM,USA,ALL,18660705.81,0.02%,10646866230,0.18%
605,2015,TKM,USA,ALL,55014394.95,0.05%,8943625116,0.62%
608,2016,TKM,USA,ALL,18101035.04,0.02%,7056871243,0.26%
611,2017,TKM,USA,ALL,13699049.67,0.01%,7102590916,0.19%
613,1995,UKR,USA,ALL,358312058.9,0.04%,5646323117,6.35%
616,1996,UKR,USA,ALL,438636748,0.05%,15202712992,2.89%
619,1997,UKR,USA,ALL,414315011.9,0.05%,15249289478,2.72%
622,1998,UKR,USA,ALL,558525515.6,0.06%,13710990179,4.07%
625,1999,UKR,USA,ALL,526225128.3,0.06%,12105456408,4.35%
628,2000,UKR,USA,ALL,795989147.3,0.09%,15495965546,5.14%
631,2001,UKR,USA,ALL,624458149.3,0.07%,17461946776,3.58%
634,2002,UKR,USA,ALL,571547970.1,0.07%,19302028575,2.96%
637,2003,UKR,USA,ALL,707938835.3,0.08%,24732924375,2.86%
640,2004,UKR,USA,ALL,1563799568,0.18%,34694372998,4.51%
643,2005,UKR,USA,ALL,1064979335,0.12%,38027849764,2.80%
646,2006,UKR,USA,ALL,1313333623,0.15%,40956522214,3.21%
649,2007,UKR,USA,ALL,1166922952,0.13%,52911110662,2.21%
652,2008,UKR,USA,ALL,2060416694,0.24%,73319437301,2.81%
655,2009,UKR,USA,ALL,339743787.7,0.04%,43270790066,0.79%
658,2010,UKR,USA,ALL,911880749.4,0.10%,56102750016,1.63%
661,2011,UKR,USA,ALL,1237939112,0.14%,73036815779,1.69%
664,2012,UKR,USA,ALL,1176609862,0.14%,73163970439,1.61%
667,2013,UKR,USA,ALL,1004768732,0.12%,64735662923,1.55%
670,2014,UKR,USA,ALL,790569806.5,0.09%,58165607142,1.36%
673,2015,UKR,USA,ALL,671809748.2,0.08%,41692879056,1.61%
676,2016,UKR,USA,ALL,563349303.9,0.07%,35087403172,1.61%
679,2017,UKR,USA,ALL,920345984.6,0.11%,46119664971,2%
681,1995,UZB,USA,ALL,1356713.86,0.00%,1319742393,0.10%
684,1996,UZB,USA,ALL,143101168.5,0.15%,2422351333,5.91%
687,1997,UZB,USA,ALL,11268037.73,0.01%,2533227821,0.44%
690,1998,UZB,USA,ALL,9684500.09,0.01%,1708858412,0.57%
693,1999,UZB,USA,ALL,20745220.53,0.02%,1486451873,1.40%
696,2000,UZB,USA,ALL,34201933.94,0.04%,1984638516,1.72%
699,2001,UZB,USA,ALL,54499572.25,0.06%,1920340371,2.84%
702,2002,UZB,USA,ALL,79230207.81,0.08%,1478127905,5.36%
705,2003,UZB,USA,ALL,76437991.38,0.08%,1994041159,3.83%
708,2004,UZB,USA,ALL,72417108.47,0.08%,2832141721,2.56%
711,2005,UZB,USA,ALL,94850721.04,0.10%,3631977816,2.61%
714,2006,UZB,USA,ALL,152343433.1,0.16%,4608766901,3.31%
717,2007,UZB,USA,ALL,162594895.9,0.17%,5650542013,2.88%
720,2008,UZB,USA,ALL,289979806.7,0.30%,6691995480,4.33%
723,2009,UZB,USA,ALL,85694779.62,0.09%,4920944602,1.74%
726,2010,UZB,USA,ALL,64570817,0.07%,6099628008,1.06%
729,2011,UZB,USA,ALL,48132549.35,0.05%,6540423343,0.74%
732,2012,UZB,USA,ALL,23570828.61,0.03%,4780887022,0.49%
735,2013,UZB,USA,ALL,21647903.06,0.02%,5862945033,0.37%
738,2014,UZB,USA,ALL,9018338.51,0.01%,6137943243,0.15%
741,2015,UZB,USA,ALL,8969609.6,0.01%,5853634888,0.15%
744,2016,UZB,USA,ALL,30193251.9,0.03%,7113866845,0.42%
747,2017,UZB,USA,ALL,6380238.79,0.01%,8383971852,0.08%
